Id,Date,TotalSteps,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalMinutes,TotalHours,DayOfWeek,ActiveMinutesRatio,StepsPerActiveMinute,IsWeekend,CaloriesPerStep,ActivityIntensity,ReachedGoal,Cluster
2026352035,2016-04-25,6017,0,0,260,821,1576,1081,18.0,Monday,0.0,23.14230680221897,0,0.2619245466811957,260,0,2
2026352035,2016-04-26,5933,0,0,288,1018,1595,1306,22.0,Tuesday,0.0,20.60069372914258,0,0.26883532737428734,288,0,2
2026352035,2016-04-27,6088,0,0,286,586,1593,872,15.0,Wednesday,0.0,21.28671254242264,0,0.26166228603537733,286,0,2
2026352035,2016-04-28,6375,0,0,331,626,1649,957,16.0,Thursday,0.0,19.259818149250208,0,0.25866666626091506,331,0,2
2026352035,2016-04-29,7604,0,0,352,492,1692,844,14.0,Friday,0.0,21.602272113571818,0,0.22251446577786105,352,0,2
2026352035,2016-04-30,4729,0,0,233,594,1506,827,14.0,Saturday,0.0,20.296136467976975,1,0.3184605618133632,233,0,0
2026352035,2016-05-01,3609,0,0,191,716,1447,907,15.0,Sunday,0.0,18.895286968833144,1,0.4009420881104403,191,0,0
2026352035,2016-05-02,7018,0,0,355,716,1690,1071,18.0,Monday,0.0,19.769013527633422,0,0.2408093470492885,355,0,2
2026352035,2016-05-03,5992,0,0,304,981,1604,1285,21.0,Tuesday,0.0,19.71052566741692,0,0.267690253224816,304,0,2
2026352035,2016-05-04,6564,0,0,345,530,1658,875,15.0,Wednesday,0.0,19.026086405040974,0,0.25258988383213,345,0,2
2026352035,2016-05-05,12167,0,0,475,479,1926,954,16.0,Thursday,0.0,25.614736302847657,0,0.15829703282789756,475,1,1
2026352035,2016-05-06,8198,0,0,383,511,1736,894,15.0,Friday,0.0,21.404699180033965,0,0.21175896534306055,383,0,2
2026352035,2016-05-07,4193,0,0,229,665,1491,894,15.0,Saturday,0.0,18.31004286855708,1,0.35559265357597747,229,0,0
2026352035,2016-05-08,5528,0,0,258,610,1555,868,14.0,Sunday,0.0,21.426355758668382,1,0.2812952238037351,258,0,0
2026352035,2016-05-09,10685,0,0,401,543,1869,944,16.0,Monday,0.0,26.645884622297142,0,0.17491810933559374,401,1,2
2026352035,2016-05-10,254,0,0,17,1002,1141,1019,17.0,Tuesday,0.0,14.94116768166607,0,4.492125807396621,17,0,0
2026352035,2016-05-11,8580,0,0,330,569,1698,899,15.0,Wednesday,0.0,25.99999921212124,0,0.1979020976714428,330,0,2
2026352035,2016-05-12,8891,0,0,343,330,1364,673,11.0,Thursday,0.0,25.92128204311131,0,0.1534135641059346,343,0,2
2320127002,2016-04-12,10725,13,9,306,1112,2124,1440,24.0,Tuesday,0.015277777777777777,32.6981697348119,0,0.19804195785730355,363,1,2
2320127002,2016-04-13,7275,0,0,335,1105,2003,1440,24.0,Wednesday,0.0,21.7164172621965,0,0.27532646010264406,335,0,2
2320127002,2016-04-14,3973,0,0,191,1249,1696,1440,24.0,Thursday,0.0,20.801046031358847,0,0.42688144871159966,191,0,0
2320127002,2016-04-15,5205,0,0,245,1195,1801,1440,24.0,Friday,0.0,21.244897092045015,0,0.3460134479423373,245,0,0
2320127002,2016-04-16,5057,0,0,195,1245,1724,1440,24.0,Saturday,0.0,25.933332003418872,1,0.3409135844553815,195,0,0
2320127002,2016-04-17,6198,0,0,249,1191,1852,1440,24.0,Sunday,0.0,24.891565265398985,1,0.29880606599095505,249,0,2
2320127002,2016-04-18,6559,0,7,260,1173,1905,1440,24.0,Monday,0.004861111111111111,24.565542151103294,0,0.29044061550474065,274,0,2
2320127002,2016-04-19,5997,0,11,228,1201,1811,1440,24.0,Tuesday,0.007638888888888889,25.092049159328486,0,0.3019843249925224,250,0,2
2320127002,2016-04-20,7192,0,11,283,1146,1922,1440,24.0,Wednesday,0.007638888888888889,24.46258420195292,0,0.2672413789387634,305,0,2
2320127002,2016-04-21,3404,1,10,127,1302,1610,1440,24.0,Thursday,0.007638888888888889,24.66666487922718,0,0.47297297158351065,150,0,0
2320127002,2016-04-22,5583,0,0,266,1174,1851,1440,24.0,Friday,0.0,20.988721015461618,0,0.3315421810289411,266,0,0
2320127002,2016-04-23,5079,0,0,242,1129,1804,1371,23.0,Saturday,0.0,20.987602438528825,1,0.35518802844026776,242,0,0
2320127002,2016-04-24,4165,0,0,204,1236,1725,1440,24.0,Sunday,0.0,20.41666566584972,1,0.4141656652721113,204,0,0
2320127002,2016-04-25,3588,3,5,152,1280,1654,1440,24.0,Monday,0.005555555555555556,22.424998598437586,0,0.4609810466527841,171,0,0
2320127002,2016-04-26,3409,0,0,147,1293,1632,1440,24.0,Tuesday,0.0,23.19047461289288,0,0.4787327648027786,147,0,0
2320127002,2016-04-27,1715,0,0,82,1358,1481,1440,24.0,Wednesday,0.0,20.914631595776633,0,0.8635568462766364,82,0,0
2320127002,2016-04-28,1532,0,0,76,1364,1473,1440,24.0,Thursday,0.0,20.157892084487884,0,0.9614882443767087,76,0,0
2320127002,2016-04-29,924,0,0,45,1395,1410,1440,24.0,Friday,0.0,20.533328770371384,0,1.5259740094591558,45,0,0
2320127002,2016-04-30,4571,0,0,234,1206,1779,1440,24.0,Saturday,0.0,19.53418719939371,1,0.38919273596763787,234,0,0
2320127002,2016-05-01,772,0,0,40,1400,1403,1440,24.0,Sunday,0.0,19.299995175001204,1,1.8173574894124678,40,0,0
2320127002,2016-05-02,3634,5,6,123,1306,1613,1440,24.0,Monday,0.007638888888888889,27.119400961238732,0,0.4438635100609149,150,0,0
2320127002,2016-05-03,7443,20,10,206,1204,1878,1440,24.0,Tuesday,0.020833333333333332,31.53813425685872,0,0.252317613526377,286,0,2
2320127002,2016-05-04,1201,0,0,52,1388,1426,1440,24.0,Wednesday,0.0,23.09614940458665,0,1.1873438702136232,52,0,0
2320127002,2016-05-05,5202,0,11,223,1206,1780,1440,24.0,Thursday,0.007638888888888889,22.2307682807364,0,0.34217608546294487,245,0,0
2320127002,2016-05-06,4878,0,0,204,1236,1742,1440,24.0,Friday,0.0,23.91176353373708,0,0.35711357040362124,204,0,0
2320127002,2016-05-07,7379,0,0,319,1121,1972,1440,24.0,Saturday,0.0,23.131660716875842,1,0.2672448837684715,319,0,2
2320127002,2016-05-08,5161,0,0,247,1193,1821,1440,24.0,Sunday,0.0,20.894735996164535,1,0.35283859648742766,247,0,0
2320127002,2016-05-09,3090,0,0,145,1295,1630,1440,24.0,Monday,0.0,21.310343357907353,0,0.5275080889077408,145,0,0
2320127002,2016-05-10,6227,0,0,290,1150,1899,1440,24.0,Tuesday,0.0,21.472413052675414,0,0.30496226063118315,290,0,2
2320127002,2016-05-11,6424,0,0,300,1140,1903,1440,24.0,Wednesday,0.0,21.413332619555582,0,0.29623287625119415,300,0,2
2320127002,2016-05-12,2661,0,0,128,830,1125,958,16.0,Thursday,0.0,20.78906087585462,0,0.42277339187232843,128,0,0
2347167796,2016-04-12,10113,28,13,320,964,2344,1325,22.0,Tuesday,0.030943396226415093,28.01384963950555,0,0.2317808758708782,430,1,2
2347167796,2016-04-13,10352,19,32,195,676,2038,922,15.0,Wednesday,0.055314533622559656,42.08129910238622,0,0.19687016982527997,316,1,2
2347167796,2016-04-14,10129,1,48,206,705,2010,960,16.0,Thursday,0.051041666666666666,39.72156706974247,0,0.1984401222248592,305,1,2
2347167796,2016-04-15,10465,1,24,284,720,2133,1029,17.0,Friday,0.024295432458697766,33.867312819828065,0,0.20382226449706425,335,1,2
2347167796,2016-04-16,22244,66,72,268,968,2670,1374,23.0,Saturday,0.10043668122270742,54.788175990439015,1,0.12003236822512481,610,1,1
2347167796,2016-04-17,5472,1,7,249,508,1882,765,13.0,Sunday,0.01045751633986928,21.291827965298523,1,0.34393274790947964,266,0,0
2347167796,2016-04-18,8247,11,16,206,678,1944,911,15.0,Monday,0.029637760702524697,35.39484826631553,0,0.2357220804708111,271,0,2
2347167796,2016-04-19,6711,0,7,382,648,2346,1037,17.0,Tuesday,0.006750241080038573,17.25192757707127,0,0.3495753235738708,396,0,2
2347167796,2016-04-20,10999,11,43,269,1011,2198,1334,22.0,Wednesday,0.04047976011994003,34.052630524686364,0,0.19983634857729216,388,1,2
2347167796,2016-04-21,10080,23,26,208,761,2048,1018,17.0,Thursday,0.0481335952848723,39.22178835712886,0,0.20317460297304107,329,1,2
2347167796,2016-04-22,7804,9,27,206,781,1946,1023,17.0,Friday,0.03519061583577713,32.24793255173832,0,0.24935930260205114,287,0,2
2347167796,2016-04-23,16901,32,35,360,591,2629,1018,17.0,Saturday,0.06581532416502947,39.580795325976695,1,0.1555529257703373,526,1,1
2347167796,2016-04-24,9471,0,0,360,584,2187,944,16.0,Sunday,0.0,26.30833260254632,1,0.2309154257935641,360,0,2
2347167796,2016-04-25,9482,15,11,277,653,2095,956,16.0,Monday,0.027196652719665274,31.29372834014098,0,0.22094494809012344,344,0,2
2347167796,2016-04-26,5980,0,0,227,732,1861,959,16.0,Tuesday,0.0,26.343611174290256,0,0.31120401285751836,227,0,2
2347167796,2016-04-27,11423,26,9,295,623,2194,953,16.0,Wednesday,0.03672612801678909,34.61515046620757,0,0.19206863329066914,391,1,2
2347167796,2016-04-28,5439,0,0,229,764,1854,993,17.0,Thursday,0.0,23.751090665891237,0,0.3408714831019094,229,0,0
2347167796,2016-04-29,42,0,0,4,2,403,6,0.0,Friday,0.0,10.499973750065626,0,9.59523581065814,4,0,0
2873212765,2016-04-12,8796,2,21,356,1061,1982,1440,24.0,Tuesday,0.01597222222222222,23.208442659407847,0,0.22532969505987985,404,0,2
2873212765,2016-04-13,7618,0,8,404,1028,2004,1440,24.0,Wednesday,0.005555555555555556,18.490290813342458,0,0.263061170565685,420,0,2
2873212765,2016-04-14,7910,0,0,331,1109,1893,1440,24.0,Thursday,0.0,23.897280244795162,0,0.23931731954574298,331,0,2
2873212765,2016-04-15,8482,0,0,448,992,2063,1440,24.0,Friday,0.0,18.93303529167332,0,0.24322093817116136,448,0,2
2873212765,2016-04-16,9685,47,1,305,1087,2148,1440,24.0,Saturday,0.03333333333333333,27.436259845998308,1,0.22178626719485156,448,0,2
2873212765,2016-04-17,2524,0,8,160,1272,1529,1440,24.0,Sunday,0.005555555555555556,15.0238086295352,1,0.6057844666965749,176,0,0
2873212765,2016-04-18,7762,1,6,311,1122,1890,1440,24.0,Monday,0.004861111111111111,24.40880426387408,0,0.24349394454587228,326,0,2
2873212765,2016-04-19,7948,0,0,389,1051,1956,1440,24.0,Tuesday,0.0,20.431876081442777,0,0.24609964740047857,389,0,2
2873212765,2016-04-20,9202,22,5,378,1035,2094,1440,24.0,Wednesday,0.01875,22.720987093308963,0,0.2275592260078687,454,0,2
2873212765,2016-04-21,8859,2,10,371,1057,1970,1440,24.0,Thursday,0.008333333333333333,23.130547698941314,0,0.2223727280478917,397,0,2
2873212765,2016-04-22,7286,46,0,366,1028,2241,1440,24.0,Friday,0.03194444444444444,17.684465590182874,0,0.307576173061246,504,0,2
2873212765,2016-04-23,9317,28,5,330,1077,2021,1440,24.0,Saturday,0.022916666666666665,25.66666595959598,1,0.21691531585605311,424,0,2
2873212765,2016-04-24,6873,46,1,190,1203,1898,1440,24.0,Sunday,0.03263888888888889,28.99999877637136,1,0.2761530623073577,330,0,2
2873212765,2016-04-25,7373,0,0,359,1081,1907,1440,24.0,Monday,0.0,20.53760388474641,0,0.258646412235662,359,0,2
2873212765,2016-04-26,8242,2,5,309,1124,1882,1440,24.0,Tuesday,0.004861111111111111,26.082277655624125,0,0.22834263500565077,325,0,2
2873212765,2016-04-27,3516,46,0,197,1197,1966,1440,24.0,Wednesday,0.03194444444444444,14.469135207031472,0,0.5591581326531339,335,0,0
2873212765,2016-04-28,7913,28,7,213,1192,1835,1440,24.0,Thursday,0.024305555555555556,31.907256777933195,0,0.23189687826121969,311,0,2
2873212765,2016-04-29,7365,20,23,206,1191,1780,1440,24.0,Friday,0.029861111111111113,29.578312065128028,0,0.24168363850416344,312,0,2
2873212765,2016-04-30,8452,5,20,248,1167,1830,1440,24.0,Saturday,0.017361111111111112,30.959705825651803,1,0.21651680050104496,303,0,2
2873212765,2016-05-01,7399,7,18,196,1219,1739,1440,24.0,Sunday,0.017361111111111112,33.4796364941341,1,0.23503176073113696,253,0,2
2873212765,2016-05-02,7525,0,7,334,1099,1878,1440,24.0,Monday,0.004861111111111111,22.06744803321267,0,0.2495681059806404,348,0,2
2873212765,2016-05-03,7412,1,6,363,1070,1906,1440,24.0,Tuesday,0.004861111111111111,20.032431891015356,0,0.25715056630173966,378,0,2
2873212765,2016-05-04,8278,0,0,420,1020,2015,1440,24.0,Wednesday,0.0,19.709523340249447,0,0.2434162838325486,420,0,2
2873212765,2016-05-05,8314,13,23,311,1093,1971,1440,24.0,Thursday,0.025,23.959653488194427,0,0.2370700021204354,396,0,2
2873212765,2016-05-06,7063,0,5,370,1065,1910,1440,24.0,Friday,0.003472222222222222,18.834666164408905,0,0.2704233324785172,380,0,2
2873212765,2016-05-07,4940,75,11,52,1302,1897,1440,24.0,Saturday,0.059722222222222225,35.79709885528269,1,0.3840080963886476,299,0,0
2873212765,2016-05-08,8168,46,0,326,1068,2096,1440,24.0,Sunday,0.03194444444444444,21.956988657070198,1,0.25661116520982963,464,0,2
2873212765,2016-05-09,7726,0,0,345,1095,1906,1440,24.0,Monday,0.0,22.394202249443413,0,0.2466994560617403,345,0,2
2873212765,2016-05-10,8275,0,0,373,1067,1962,1440,24.0,Tuesday,0.0,22.18498600040252,0,0.23709969759867106,373,0,2
2873212765,2016-05-11,6440,0,0,319,1121,1826,1440,24.0,Wednesday,0.0,20.188087141439276,0,0.28354037223052736,319,0,2
2873212765,2016-05-12,7566,0,0,268,720,1431,988,16.0,Thursday,0.0,28.2313422301738,0,0.1891356064113989,268,0,2
3372868164,2016-04-12,4747,0,0,280,1160,1788,1440,24.0,Tuesday,0.0,16.953570823086757,0,0.37665894169652636,280,0,0
3372868164,2016-04-13,9715,16,8,371,1045,2093,1440,24.0,Wednesday,0.016666666666666666,24.59493608620415,0,0.21544004095168293,435,0,2
3372868164,2016-04-14,8844,6,25,370,1039,2065,1440,24.0,Thursday,0.021527777777777778,22.054862292896203,0,0.23349163248135274,438,0,2
3372868164,2016-04-15,7451,0,0,335,1105,1908,1440,24.0,Friday,0.0,22.24179038084208,0,0.2560730099905073,335,0,2
3372868164,2016-04-16,6905,0,0,356,1084,1908,1440,24.0,Saturday,0.0,19.396066870897,1,0.2763215057547842,356,0,2
3372868164,2016-04-17,8199,11,2,322,1105,1964,1440,24.0,Sunday,0.009027777777777777,24.47462613508579,1,0.23954140719655884,359,0,2
3372868164,2016-04-18,6798,20,7,343,1070,2014,1440,24.0,Monday,0.01875,18.37297247640615,0,0.29626360650740863,417,0,2
3372868164,2016-04-19,7711,0,0,376,1064,1985,1440,24.0,Tuesday,0.0,20.507978177979304,0,0.25742445823184484,376,0,2
3372868164,2016-04-20,4880,15,3,274,1148,1867,1440,24.0,Wednesday,0.0125,16.712328194783282,0,0.38258196642913533,325,0,0
3372868164,2016-04-21,8857,18,9,376,1037,2124,1440,24.0,Thursday,0.01875,21.97766694844499,0,0.23981031925052465,448,0,2
3372868164,2016-04-22,3843,0,0,206,1234,1669,1440,24.0,Friday,0.0,18.655338900226266,0,0.4342961216906164,206,0,0
3372868164,2016-04-23,7396,20,2,303,1115,1995,1440,24.0,Saturday,0.015277777777777777,22.756922376710083,1,0.26974039985162196,367,0,2
3372868164,2016-04-24,6731,14,7,292,1127,1921,1440,24.0,Sunday,0.014583333333333334,21.504791645214326,1,0.28539592885842235,348,0,2
3372868164,2016-04-25,5995,0,0,416,1024,2010,1440,24.0,Monday,0.0,14.411057345888045,0,0.33527939894031794,416,0,2
3372868164,2016-04-26,8283,22,2,333,1083,2057,1440,24.0,Tuesday,0.016666666666666666,23.201680022361906,0,0.24833997313975617,403,0,2
3372868164,2016-04-27,7904,24,13,346,1057,2095,1440,24.0,Wednesday,0.025694444444444443,20.63707517918864,0,0.26505566768085065,444,0,2
3372868164,2016-04-28,5512,0,0,385,1055,1972,1440,24.0,Thursday,0.0,14.316882745016034,0,0.35776487598373574,385,0,0
3372868164,2016-04-29,9135,0,0,402,1038,2044,1440,24.0,Friday,0.0,22.72388003174428,0,0.22375478902708837,402,0,2
3372868164,2016-04-30,5250,17,4,300,1119,1946,1440,24.0,Saturday,0.014583333333333334,16.35513967740998,1,0.37066666596063497,359,0,0
3372868164,2016-05-01,3077,0,0,172,842,1237,1014,17.0,Sunday,0.0,17.889533843631753,1,0.4020149483197434,172,0,0
3977333714,2016-04-12,8856,44,19,131,777,1450,971,16.0,Tuesday,0.06488156539649846,45.64948218301638,0,0.1637308037898252,301,0,2
3977333714,2016-04-13,10035,31,46,153,754,1495,984,16.0,Wednesday,0.0782520325203252,43.630432885633354,0,0.14897857483908464,338,1,2
3977333714,2016-04-14,7641,5,23,214,801,1433,1043,17.0,Thursday,0.026845637583892617,31.574378860562856,0,0.18754089754280737,275,0,2
3977333714,2016-04-15,9010,15,42,183,644,1468,884,15.0,Friday,0.06447963800904978,37.54166510243062,0,0.16293007751062144,312,0,2
3977333714,2016-04-16,13459,31,83,153,663,1625,930,16.0,Saturday,0.12258064516129032,50.408237812425554,1,0.1207370531831956,412,1,1
3977333714,2016-04-17,10415,11,58,205,600,1529,874,15.0,Sunday,0.07894736842105263,38.010947517848635,1,0.14680748905731397,354,1,2
3977333714,2016-04-18,11663,4,95,214,605,1584,918,15.0,Monday,0.10784313725490197,37.261979640192344,0,0.13581411289049636,416,1,2
3977333714,2016-04-19,12414,19,67,221,738,1638,1045,17.0,Tuesday,0.08229665071770335,40.43648076754135,0,0.131947800763696,412,1,1
3977333714,2016-04-20,11658,2,98,164,845,1554,1109,18.0,Wednesday,0.09017132551848513,44.15908923639814,0,0.13329902201638444,366,1,2
3977333714,2016-04-21,6093,0,0,242,712,1397,954,16.0,Thursday,0.0,25.17768491001302,0,0.22927950069049813,242,0,2
3977333714,2016-04-22,8911,33,12,188,731,1481,964,16.0,Friday,0.046680497925311204,38.24463355173246,0,0.1661990796025148,311,0,2
3977333714,2016-04-23,12058,0,92,252,724,1638,1068,18.0,Saturday,0.08614232209737828,35.052324562432425,1,0.13584342334065067,436,1,1
3977333714,2016-04-24,14112,30,95,129,660,1655,914,15.0,Sunday,0.13676148796498905,55.55905293074595,1,0.11727607701440187,409,1,1
3977333714,2016-04-25,11177,50,9,133,781,1570,973,16.0,Monday,0.06063720452209661,58.213538634711526,0,0.14046703038340608,301,1,2
3977333714,2016-04-26,11388,7,95,170,797,1551,1069,18.0,Tuesday,0.09541627689429373,41.86764551957186,0,0.13619599566544083,381,1,2
3977333714,2016-04-27,7193,0,10,176,714,1377,900,15.0,Wednesday,0.011111111111111112,38.6720409316107,0,0.19143611818234935,196,0,2
3977333714,2016-04-28,7114,15,8,190,804,1407,1017,17.0,Thursday,0.02261553588987217,33.39905946483289,0,0.19777902699215769,251,0,2
3977333714,2016-04-29,10645,36,32,150,744,1545,962,16.0,Friday,0.07068607068607069,48.83027298943702,0,0.1451385625691512,322,1,2
3977333714,2016-04-30,13238,43,52,194,687,1650,976,16.0,Saturday,0.09733606557377049,45.80622678871188,1,0.12464118437479893,427,1,1
3977333714,2016-05-01,10414,41,40,124,691,1501,896,15.0,Sunday,0.09040178571428571,50.79999752195134,1,0.1441328978834906,327,1,2
3977333714,2016-05-02,16520,24,143,176,713,1760,1056,18.0,Monday,0.1581439393939394,48.16326390194566,0,0.1065375302018538,534,1,1
3977333714,2016-05-03,14335,47,41,258,594,1710,940,16.0,Tuesday,0.09361702127659574,41.4306346407331,0,0.1192884547476188,481,1,1
3977333714,2016-05-04,13559,14,96,142,852,1628,1104,18.0,Wednesday,0.09963768115942029,53.80555342041455,0,0.12006785152292362,376,1,1
3977333714,2016-05-05,12312,14,88,178,680,1618,960,16.0,Thursday,0.10625,43.971427001020466,0,0.1314165041167832,396,1,1
3977333714,2016-05-06,11677,29,55,168,676,1590,928,15.0,Friday,0.09051724137931035,46.337299748519854,0,0.13616511078516305,365,1,2
3977333714,2016-05-07,11550,0,86,208,703,1574,997,17.0,Saturday,0.08625877632898696,39.28571294946555,1,0.1362770561590675,380,1,2
3977333714,2016-05-08,13585,9,116,171,688,1633,984,16.0,Sunday,0.12703252032520326,45.89526871975444,1,0.12020610959130945,430,1,1
3977333714,2016-05-09,14687,8,122,151,1159,1667,1440,24.0,Monday,0.09027777777777778,52.26690205455865,0,0.11350173615203804,419,1,1
3977333714,2016-05-10,13072,1,115,196,676,1630,988,16.0,Tuesday,0.11740890688259109,41.89743455456941,0,0.12469400235259027,429,1,1
3977333714,2016-05-11,746,4,0,9,13,52,26,0.0,Wednesday,0.15384615384615385,57.384571242637506,0,0.06970509289939554,21,0,0
4020332650,2016-04-12,8539,4,15,331,712,3654,1062,18.0,Tuesday,0.017890772128060263,24.397142160081653,0,0.4279189595644467,373,0,2
4020332650,2016-04-13,0,0,0,0,1440,1981,1440,24.0,Wednesday,0.0,0.0,0,198099999.99999997,0,0,0
4020332650,2016-04-14,108,0,0,3,1437,2011,1440,24.0,Thursday,0.0,35.9998800004,0,18.62036864626216,3,0,0
4020332650,2016-04-15,1882,36,18,87,1299,2951,1440,24.0,Friday,0.0375,13.347516783864057,0,1.5680127440594434,231,0,0
4020332650,2016-04-16,1982,65,21,55,1222,3051,1363,23.0,Saturday,0.06309611151870873,14.056736591720808,1,1.5393541799225319,292,0,0
4020332650,2016-04-17,16,0,0,2,1438,1990,1440,24.0,Sunday,0.0,7.999960000199999,1,124.37492226567359,2,0,0
4020332650,2016-04-18,62,0,0,2,1438,1995,1440,24.0,Monday,0.0,30.999845000774997,0,32.1774141649332,2,0,0
4020332650,2016-04-19,0,0,0,0,1440,1980,1440,24.0,Tuesday,0.0,0.0,0,197999999.99999997,0,0,0
4020332650,2016-04-20,0,0,0,0,1440,1980,1440,24.0,Wednesday,0.0,0.0,0,197999999.99999997,0,0,0
4020332650,2016-04-21,0,0,0,0,1440,1980,1440,24.0,Thursday,0.0,0.0,0,197999999.99999997,0,0,0
4020332650,2016-04-22,0,0,0,0,1440,1980,1440,24.0,Friday,0.0,0.0,0,197999999.99999997,0,0,0
4020332650,2016-04-23,0,0,0,0,1440,1980,1440,24.0,Saturday,0.0,0.0,1,197999999.99999997,0,0,0
4020332650,2016-04-24,0,0,0,0,1440,1980,1440,24.0,Sunday,0.0,0.0,1,197999999.99999997,0,0,0
4020332650,2016-04-25,0,0,0,0,1440,1980,1440,24.0,Monday,0.0,0.0,0,197999999.99999997,0,0,0
4020332650,2016-04-26,0,0,0,0,1440,1980,1440,24.0,Tuesday,0.0,0.0,0,197999999.99999997,0,0,0
4020332650,2016-04-27,0,0,0,0,1440,1980,1440,24.0,Wednesday,0.0,0.0,0,197999999.99999997,0,0,0
4020332650,2016-04-28,0,0,0,0,1440,1980,1440,24.0,Thursday,0.0,0.0,0,197999999.99999997,0,0,0
4020332650,2016-04-29,0,0,0,0,1440,1980,1440,24.0,Friday,0.0,0.0,0,197999999.99999997,0,0,0
4020332650,2016-04-30,0,0,0,0,1440,1980,1440,24.0,Saturday,0.0,0.0,1,197999999.99999997,0,0,0
4020332650,2016-05-01,0,0,0,0,1440,1980,1440,24.0,Sunday,0.0,0.0,1,197999999.99999997,0,0,0
4020332650,2016-05-02,475,0,11,31,1350,2207,1392,23.0,Monday,0.007902298850574713,11.309521116780685,0,4.646315691656512,53,0,0
4020332650,2016-05-03,4496,0,0,174,950,2828,1124,19.0,Tuesday,0.0,25.839078974765577,0,0.6290035573198319,174,0,0
4020332650,2016-05-04,10252,13,46,346,531,3879,936,16.0,Wednesday,0.06303418803418803,25.313579621886923,0,0.37836519666566015,477,1,2
4020332650,2016-05-05,11728,38,42,196,916,3429,1192,20.0,Thursday,0.06711409395973154,42.492752083595946,0,0.2923772166674819,394,1,2
4020332650,2016-05-06,4369,0,0,177,855,2704,1032,17.0,Friday,0.0,24.68361442465455,0,0.618905926713422,177,0,0
4020332650,2016-05-07,6132,0,0,184,1256,2975,1440,24.0,Saturday,0.0,33.32608514532146,1,0.48515981656040474,184,0,2
4020332650,2016-05-08,5862,0,0,263,775,3089,1038,17.0,Sunday,0.0,22.28897253654097,1,0.5269532573746959,263,0,2
4020332650,2016-05-09,4556,3,5,173,1225,2785,1406,23.0,Monday,0.005689900426742532,25.17126932755418,0,0.6112818248215939,192,0,0
4020332650,2016-05-10,5546,0,0,206,774,2926,980,16.0,Tuesday,0.0,26.922328790178213,0,0.5275874494634197,206,0,2
4020332650,2016-05-11,3689,2,8,134,1296,2645,1440,24.0,Wednesday,0.006944444444444444,25.618053776524043,0,0.7169964740661521,156,0,0
4020332650,2016-05-12,590,0,0,21,721,1120,742,12.0,Thursday,0.0,28.09522471655966,0,1.898305052571101,21,0,0
4057192912,2016-04-12,5394,0,0,164,1276,2286,1440,24.0,Tuesday,0.0,32.890241896936466,0,0.42380422613310303,164,0,0
4057192912,2016-04-13,5974,0,0,160,1280,2306,1440,24.0,Wednesday,0.0,37.33749766640639,0,0.3860060254670137,160,0,2
4057192912,2016-04-14,0,0,0,0,1440,1776,1440,24.0,Thursday,0.0,0.0,0,177600000.0,0,0,0
4057192912,2016-04-15,3984,3,6,88,873,1527,970,16.0,Friday,0.009278350515463918,41.072160714210234,0,0.38328313156806443,109,0,0
4319703577,2016-04-12,7753,0,0,0,1440,2115,1440,24.0,Tuesday,0.0,775299999.9999999,0,0.2727976263732779,0,0,2
4319703577,2016-04-13,8204,8,15,96,1234,2135,1353,23.0,Wednesday,0.016999260901699925,68.94117067721254,0,0.2602389075326196,150,0,2
4319703577,2016-04-14,10210,1,9,339,589,2302,938,16.0,Thursday,0.010660980810234541,29.255013488395033,0,0.22546522994567558,360,1,2
4319703577,2016-04-15,5664,0,0,228,752,1985,980,16.0,Friday,0.0,24.84210417359192,0,0.3504590389292743,228,0,2
4319703577,2016-04-16,4744,0,0,194,724,1884,918,15.0,Saturday,0.0,24.453606986927475,1,0.3971332200734966,194,0,0
4319703577,2016-04-17,29,0,0,3,1363,1464,1366,23.0,Sunday,0.0,9.666634444551852,1,50.482741212847856,3,0,0
4319703577,2016-04-18,2276,1,9,58,824,1632,892,15.0,Monday,0.011210762331838564,33.47058331314951,0,0.7170474485191236,79,0,0
4319703577,2016-04-19,8925,0,0,311,604,2200,915,15.0,Tuesday,0.0,28.697748273384303,0,0.24649859916358702,311,0,2
4319703577,2016-04-20,8954,0,18,306,671,2220,995,17.0,Wednesday,0.018090452261306532,27.635801616178966,0,0.24793388402062333,342,0,2
4319703577,2016-04-21,3702,0,0,34,1265,1792,1299,22.0,Thursday,0.0,108.88232091696443,0,0.48406266752009003,34,0,0
4319703577,2016-04-22,4500,1,19,176,709,1886,905,15.0,Friday,0.022099447513812154,22.959182502082523,0,0.4191111101797531,217,0,0
4319703577,2016-04-23,4935,0,0,233,546,1945,779,13.0,Saturday,0.0,21.180256601705725,1,0.39412360609093494,233,0,0
4319703577,2016-04-24,4081,1,5,191,692,1880,889,15.0,Sunday,0.006749156355455568,20.715734989048986,1,0.46067140293881054,204,0,0
4319703577,2016-04-25,9259,0,8,390,544,2314,942,16.0,Monday,0.008492569002123142,23.263818510959336,0,0.24991899746201643,406,0,2
4319703577,2016-04-26,9899,8,21,288,649,2236,966,16.0,Tuesday,0.030020703933747412,31.22712835245652,0,0.22588140193364845,354,0,2
4319703577,2016-04-27,10780,6,47,300,680,2324,1033,17.0,Wednesday,0.051306873184898356,30.538242760956297,0,0.21558441538443004,412,1,2
4319703577,2016-04-28,10817,13,8,359,552,2367,932,16.0,Thursday,0.022532188841201718,28.46578872458451,0,0.2188222240743069,414,1,2
